,-1029093.9394088498,-1056175.3588669775,-1083256.778325105,-1110338.197783233,-1137419.6172413605
570.9733990147698,-5.000000000000082,-23.880688295530422,-42.76137659106068,-61.64206488659111,-80.52275318212136
585.9990147783165,16.38068829553026,-2.5000000000000813,-21.38068829553034,-40.26137659106077,-59.14206488659103
601.024630541863,37.7613765910606,18.88068829553026,0.0,-18.880688295530422,-37.76137659106069
616.0502463054095,59.14206488659078,40.26137659106044,21.380688295530177,2.4999999999997566,-16.380688295530504
631.0758620689561,80.52275318212112,61.64206488659079,42.76137659106052,23.8806882955301,4.999999999999838
