,-3486628.1142856483,-3578381.485714218,-3670134.857142788,-3761888.2285713577,-3853641.5999999274
1835.877339901445,-5.000000000000128,-41.01311697235341,-77.02623394470669,-113.03935091705996,-149.05246788941324
1884.1899014777991,33.5131169723534,-2.499999999999881,-38.51311697235316,-74.52623394470645,-110.53935091705974
1932.502463054153,72.02623394470656,36.01311697235328,0.0,-36.01311697235328,-72.02623394470656
1980.8150246305067,110.5393509170599,74.52623394470662,38.513116972353345,2.500000000000064,-33.51311697235322
2029.1275862068608,149.05246788941324,113.03935091705996,77.02623394470669,41.01311697235341,5.000000000000128
