,-1029093.9394088498,-1056175.3588669775,-1083256.778325105,-1110338.197783233,-1137419.6172413605
570.9733990147698,-5.0000000000000675,-24.70643477129986,-44.41286954259957,-64.11930431389945,-83.82573908519916
585.9990147783165,17.206434771299715,-2.500000000000076,-22.206434771299786,-41.912869542599665,-61.61930431389937
601.024630541863,39.4128695425995,19.706434771299712,0.0,-19.70643477129988,-39.41286954259959
616.0502463054095,61.619304313899114,41.912869542599324,22.206434771299616,2.4999999999997375,-17.20643477129997
631.0758620689561,83.8257390851989,64.11930431389912,44.4128695425994,24.706434771299524,4.9999999999998135
